-3.217812697043321,1.9332841897941977
-3.2176129520074226,1.9835335462982253
-3.216638068492583,1.8830482212751014
-3.215992213244326,2.0337572313769243
-3.214151824084433,1.8328601116230745
-3.212917966292331,2.083912993059941
-3.2104307895199535,1.7827484627255399
-3.2083757197638736,2.1339571155481267
-3.205563421579555,1.7327351844676369
-3.2023766687382325,2.183847409233734
-3.1996472089574275,1.68283514368808
-3.194945816124826,2.2335443999250435
-3.192689353246675,1.6330703896181098
-3.18503767334153,2.282803256231524
-3.183679316609121,1.5836356839997743
-3.180655183023274,1.9932339776513597
-3.1789233764945384,1.9039930978219148
-3.1772567522055577,2.063442056034276
-3.1745623223173705,1.8107072243905902
-3.1737960386911364,1.5343678825949234
-3.1733875638704863,2.331682580377521
-3.1684469823415684,1.9478329266604035
-3.1677679162439896,1.8568625143180526
-3.16745761498537,2.1105309359667492
-3.165527146116657,1.76274911054456
-3.163177873566749,1.4852531811040979
-3.1610087817233032,2.2018924295201576
-3.160340203840589,2.380207167263078
-3.1582670983043357,1.6682062064691427
-3.1579113290645697,2.0273187974906586
-3.15506110900206,2.1552347261896254
-3.153101657071926,1.717379988585047
-3.151949074866706,1.4362743958077095
-3.1503036031202574,1.613709401029526
-3.1459951134140334,2.4283636611760504
-3.145381422895878,2.246918766122646
-3.1403504788636507,2.2999759489250966
-3.1397199997994565,1.3875406143382318
-3.137319853713196,1.5643211538176434
-3.1368218484428048,1.8995082318209793
-3.1346598270882513,1.8097744375525502
-3.133236722707162,1.9832964540386167
-3.1321359714774633,2.0718920231491986
-3.128813507129444,2.475565478608335
-3.1256662541351754,1.3392971126325788
-3.1232841541239864,1.5180010010425482
-3.122830627852419,2.345869263081158
-3.119967874107972,1.7633259957840455
-3.1192184453926695,2.1970240773064362
-3.1192104668226546,1.643160723619488
-3.118933063056436,2.1160286741010386
-3.1177057300659823,1.8539440011876867
-3.1172834712111754,1.4729459910870966
-3.11612004773761,1.940053029804057
-3.1136069501372754,2.3898405261226374
-3.1122261984882873,1.686714167945255
-3.1112167622313858,1.2911697431037104
-3.110079734402257,2.0269139973673718
-3.1100687930007496,2.5221848281133488
-3.106945309381527,1.421131436573483
-3.106525000653952,2.273860950796088
-3.1034278530961936,1.596388548280696
-3.0999686414210585,2.4397253521037157
-3.0990802112700635,2.1556051528506153
-3.0965257472407717,1.2431154677155463
-3.0960561034096004,1.725933017780009
-3.091830345188096,2.233212303912734
-3.0908747121362024,1.3733961539940966
-3.09009524995706,1.8085449748146103
-3.089920936510545,2.5682067086113007
-3.0892864004068676,1.8958573837759982
-3.0881286633449765,2.3171085592405136
-3.087673912729114,1.5504616136761544
-3.0869007225811913,2.071196864051822
-3.0862078119520504,1.982268363337155
-3.0801918547862708,2.485462191735588
-3.0800679521121346,1.195650635226664
-3.077307479168103,1.6403508268815081
-3.0770221755444163,1.4586392143425453
-3.0714212225214976,2.4036117166107926
-3.0711642998358335,1.3284998821763696
-3.0707536391068975,1.5049266659003417
-3.069088689985965,1.2822106998893876
-3.0687490772868404,2.113528562538132
-3.0683524526180155,1.7666720011458548
-3.0678663253365475,2.3597691781374346
-3.067528514248031,1.8520420200774075
-3.067203548391897,2.1926922647276688
-3.0670059146115154,2.6129219469265115
-3.0657319382346535,1.9385125694826413
-3.0637642484828542,1.6836425822274677
-3.06288982893568,1.148428146210538
-3.0625387431165128,2.0260877692782255
-3.060289251312978,2.530100773993746
-3.0599398310138692,2.2757411782026975
-3.059499142092632,1.4138243382915037
-3.057771480414293,1.5931712293413751
-3.0512578677353557,2.447495786925663
-3.0502438720587035,1.236333855503001
-3.0456237667362682,1.1012378323616867
-3.044487817148218,2.1523970422968213
-3.0434018485644416,1.725138392982196
-3.042990812973113,2.657055963860773
-3.041250420990262,1.8094363856736533
-3.0410743480155213,1.3705861291275405
-3.040700044430232,1.8950151959705441
-3.040369063405093,2.2339812636655156
-3.0398407516124606,1.5475637774444724
-3.039482000657196,2.0693886817136504
-3.0390438851041144,2.5736111459817135
-3.0385015103451294,1.9816320177735463
-3.0384525836065737,2.3196422853615566
-3.0348391260312026,1.461984284624331
-3.0331085853787347,1.6379255115126263
-3.0325318761511997,1.191155600136397
-3.030794663929167,2.490977725938815
-3.029641033330339,1.2867323833449973
-3.028766684183824,2.402026135315479
-3.02678134268064,1.0546623027193822
-3.0182217176590025,1.5054846345000081
-3.017683713895561,1.3303636867153426
-3.0175949908391715,1.7668108521689465
-3.0174570540913686,2.1108117172579846
-3.017184000409584,1.852232354008471
-3.0162929766661413,2.6996209982359085
-3.0161396999773915,2.6165279554839427
-3.016083857102885,2.192897945360666
-3.0160575588794383,1.9380527297115726
-3.014915530732302,1.681814414354718
-3.0145214016686244,2.360715617431712
