925,890,858
925,858,891
825,859,891
858,825,891
319,346,370
346,319,297
318,292,340
292,318,267
483,427,456
339,291,314
1423,1463,1387
1500,1423,1462
1463,1423,1500
1315,1278,1346
1385,1315,1346
1203,1168,1242
1278,1203,1242
1314,1278,1242
1278,1314,1346
1314,1384,1346
1350,1385,1422
1350,1315,1385
1350,1313,1276
1315,1350,1276
988,1023,1058
1023,1095,1058
954,988,920
954,1023,988
954,921,989
1023,954,989
1059,1023,989
1023,1059,1095
689,627,658
719,785,752
785,719,754
719,689,754
566,595,535
627,595,658
595,565,535
565,595,627
595,628,658
628,595,566
855,922,887
787,854,819
921,854,887
818,785,754
689,720,754
720,689,658
662,725,692
662,598,631
1307,1237,1272
1237,1307,1274
1309,1241,1274
132,151,110
151,130,110
130,151,170
193,214,170
151,193,170
191,214,237
214,191,170
239,193,216
193,239,214
239,262,286
262,239,216
1050,1013,1083
1120,1050,1083
1014,1050,1085
1050,1120,1085
1430,1394,1354
1175,1210,1250
914,947,992
1018,1070,992
1070,1018,1094
947,1018,992
1070,1042,992
1042,1070,1113
1083,1042,1113
1013,1042,1083
1311,1351,1390
1351,1311,1267
1127,1093,1164
448,499,500
499,557,500
263,310,307
310,356,307
277,310,263
310,277,285
333,310,285
589,529,560
565,594,534
594,565,627
2125,2144,2076
2125,2195,2144
2039,2125,2076
2066,2060,2005
2138,2060,2066
2060,1983,2005
1778,1725,1793
1725,1778,1706
1622,1586,1655
1690,1622,1655
1831,1757,1795
1757,1831,1793
1725,1757,1793
1757,1725,1690
1752,1778,1828
1778,1752,1706
1852,1867,1928
1867,1944,1928
1831,1867,1793
1867,1852,1793
1867,1831,1910
1944,1867,1910
1960,2037,1998
1843,1768,1804
1964,2006,1910
2006,1964,2039
1836,1873,1795
1831,1873,1910
1873,1831,1795
1873,1964,1910
1693,1618,1658
1805,1843,1881
1768,1805,1729
1843,1805,1768
2745,2812,2775
2778,2812,2745
2812,2844,2775
2656,2621,2588
2587,2621,2654
2621,2550,2588
2621,2587,2550
2654,2691,2720
2691,2656,2724
2621,2691,2654
2691,2621,2656
2691,2758,2720
2758,2691,2724
2694,2656,2622
2656,2694,2724
2368,2289,2328
2223,2253,2299
2099,2176,2137
2664,2693,2723
2693,2633,2655
2633,2664,2603
2664,2633,2693
2719,2693,2655
2176,2213,2137
2376,2375,2299
2213,2293,2248
2448,2484,2526
2368,2408,2448
2408,2368,2328
2408,2484,2448
2484,2408,2449
2864,2799,2830
3617,3652,3581
3652,3618,3581
3652,3715,3688
3618,3652,3688
2738,2803,2742
2873,2869,2933
2968,2937,2905
3228,3265,3299
3339,3265,3304
3265,3339,3299
3069,3027,3030
3066,3069,3030
3127,3069,3066
3192,3228,3262
3042,3097,3100
3093,3059,3029
3256,3330,3294
3223,3256,3294
3187,3256,3223
2996,2975,2933
2969,2975,3029
2939,2908,2875
2939,2969,3003
2338,2298,2261
2298,2221,2261
2414,2455,2492
2455,2532,2492
2532,2455,2497
2471,2513,2548
2586,2513,2549
2548,2513,2586
1698,1774,1735
3222,3252,3188
3252,3222,3292
2855,2822,2788
2822,2756,2788
2756,2822,2784
2758,2823,2788
2823,2855,2788
3092,3155,3122
3219,3155,3188
3155,3125,3188
3125,3155,3092
3089,3122,3133
3099,3089,3133
2753,2689,2718
2753,2718,2784
2753,2778,2713
2689,2753,2713
2819,2753,2784
2753,2819,2778
1214,1249,1178
2567,2623,2573
2423,2387,2469
2184,2145,2107
2510,2547,2469
2547,2501,2469
2547,2575,2501
2575,2617,2649
2547,2617,2575
2618,2548,2586
2651,2618,2689
2652,2618,2586
2689,2618,2652
2956,2920,2982
3236,3169,3204
3382,3346,3307
3346,3385,3308
3534,3495,3568
3495,3527,3568
2833,2899,2865
3400,3364,3325
3364,3400,3438
4333,4305,4318
4251,4233,4214
4267,4250,4284
4250,4267,4231
4237,4219,4259
4219,4237,4201
4237,4218,4201
4218,4237,4254
4200,4183,4221
4242,4200,4221
4200,4242,4219
3527,3598,3568
3598,3527,3564
3706,3634,3667
3634,3598,3564
3739,3706,3667
2811,2776,2747
2776,2811,2839
2842,2814,2877
2907,2842,2877
2776,2810,2744
2774,2810,2838
2810,2774,2744
2810,2874,2838
2874,2810,2839
2810,2776,2839
2686,2716,2751
3337,3372,3410
3372,3339,3417
3410,3372,3417
3339,3372,3299
3372,3337,3299
3002,2972,3035
2972,3004,3035
3004,2972,2941
3059,3086,3003
3086,3036,3003
3403,3441,3475
3255,3223,3294
3434,3357,3401
3703,3641,3668
3641,3703,3690
3802,3834,3875
3834,3802,3764
3728,3657,3688
3787,3759,3723
3759,3687,3723
3689,3727,3764
3727,3687,3759
3761,3726,3802
3839,3761,3802
3761,3839,3799
3703,3761,3799
3726,3761,3668
3761,3703,3668
3807,3738,3799
3738,3703,3799
3738,3807,3745
3690,3738,3745
3703,3738,3690
980,940,918
978,980,918
940,874,918
1189,1116,1151
81,64,98
81,101,65
64,47,36
47,21,36
47,81,65
81,47,64
100,66,82
100,82,118
136,100,118
116,100,136
100,116,80
66,100,80
94,131,114
131,153,114
153,131,172
7,22,5
46,29,60
22,29,46
7,29,22
427,399,456
399,428,456
428,399,374
245,293,264
217,245,264
245,222,271
293,245,271
293,315,264
315,290,264
290,315,338
39,68,55
68,39,45
68,45,76
102,68,76
282,256,233
208,163,182
281,303,329
90,106,128
106,90,69
106,79,112
106,69,79
252,221,269
221,240,269
240,221,194
240,289,269
206,250,222
178,206,222
206,178,161
250,275,298
376,402,348
402,374,348
402,428,374
325,350,300
376,350,405
299,252,269
253,274,227
274,327,301
274,251,227
278,251,301
251,274,301
306,330,280
412,439,468
439,412,384
806,753,741
753,839,809
839,753,806
753,681,741
681,753,710
974,907,936
897,842,824
874,897,824
897,874,940
873,839,806
842,873,806
873,907,839
907,873,936
873,897,936
897,873,842
1009,980,1049
980,1009,940
1043,1078,1116
1043,1007,1078
1007,1043,974
749,712,710
749,753,809
753,749,710
555,586,616
736,768,801
768,736,702
734,766,701
417,440,385
359,413,384
413,439,384
413,359,385
440,413,385
604,670,641
554,496,528
130,149,109
149,129,109
149,130,170
129,149,171
191,149,170
149,191,171
150,129,171
195,150,171
111,150,138
129,150,111
138,174,167
150,174,138
174,150,195
54,63,34
24,10,8
10,30,12
30,10,24
219,244,199
244,292,267
244,219,266
292,244,266
199,177,155
177,135,155
20,48,36
15,20,36
48,20,38
20,14,38
20,15,0
1,20,0
14,20,1
177,157,135
84,50,65
21,4,2
4326,4297,4313
4324,4335,4308
4309,4335,4341
4335,4309,4308
4283,4266,4294
4266,4283,4252
4264,4300,4285
4300,4264,4281
4166,4205,4186
4240,4260,4224
4037,4068,4096
4070,4037,4096
4037,4070,4006
4037,4006,3974
4068,4122,4096
4141,4117,4163
4117,4141,4097
4207,4167,4186
4161,4113,4137
4113,4161,4140
3511,3474,3438
3474,3511,3547
3402,3364,3438
3402,3440,3366
3474,3402,3438
3402,3474,3440
3326,3252,3292
3364,3326,3292
3326,3402,3366
3402,3326,3364
3215,3183,3133
3269,3342,3329
3414,3342,3375
3263,3332,3284
3301,3263,3229
3263,3301,3332
3488,3523,3451
3558,3523,3595
3523,3486,3451
3486,3523,3558
3664,3629,3700
3736,3664,3700
3631,3664,3702
3664,3736,3702
3559,3488,3522
3559,3631,3595
3523,3559,3595
3559,3523,3488
3488,3450,3522
3450,3488,3418
3587,3515,3547
3515,3474,3547
3440,3515,3479
3474,3515,3440
3729,3762,3798
3762,3831,3798
3511,3582,3547
3582,3511,3543
3619,3587,3547
3582,3619,3547
3619,3582,3654
3587,3619,3658
3697,3662,3624
3734,3662,3697
3629,3662,3700
3662,3734,3700
3588,3659,3624
3831,3866,3798
3485,3414,3446
3485,3450,3414
3485,3557,3522
3450,3485,3522
3485,3519,3557
3480,3519,3446
3519,3485,3446
3516,3444,3479
3480,3444,3516
3660,3590,3627
3590,3660,3621
3336,3264,3285
3412,3341,3380
3412,3486,3447
3412,3380,3451
3486,3412,3451
3296,3340,3285
3341,3296,3284
3940,3975,4005
3975,3941,4006
4006,3941,3974
3941,3906,3974
3906,3941,3874
3770,3736,3700
3734,3770,3700
3874,3806,3838
3806,3770,3838
3770,3806,3736
3736,3806,3772
3806,3874,3841
3772,3806,3841
4061,4116,4100
4061,4063,4116
3997,4061,4004
4061,3997,4063
3730,3660,3698
3944,3997,4004
3978,3944,4004
3830,3861,3794
3830,3867,3896
3861,3830,3896
3660,3692,3621
3692,3656,3621
3656,3692,3725
3730,3692,3660
3300,3374,3338
3445,3374,3409
3335,3300,3258
3374,3335,3409
3335,3374,3300
3234,3199,3267
3073,3143,3109
3481,3517,3445
3517,3481,3554
3167,3234,3205
3143,3167,3205
3199,3167,3134
3167,3199,3234
4301,4270,4274
4239,4270,4256
4270,4239,4274
4056,4044,4008
3840,3905,3847
4053,4013,4088
4039,3977,4029
3915,3891,3949
3436,3399,3470
3360,3399,3436
3399,3360,3322
3234,3306,3271
3306,3344,3271
3344,3306,3377
3306,3234,3267
4190,4185,4222
4239,4243,4274
4075,4016,4053
4103,4053,4088
4103,4075,4053
4202,4239,4220
3506,3436,3470
3506,3579,3539
3506,3469,3436
3469,3506,3539
3310,3350,3276
3350,3310,3389
3425,3350,3389
3350,3425,3387
3504,3469,3539
3682,3647,3612
3647,3682,3717
3529,3571,3600
3634,3597,3667
3597,3634,3564
4012,4071,4056
4012,4056,4008
4012,4032,4071
3571,3643,3600
3643,3571,3610
3633,3563,3600
3597,3633,3667
3633,3597,3563
4462,4482,4466
4482,4462,4492
4528,4536,4547
4258,4221,4223
4258,4242,4221
4386,4388,4410
4388,4364,4373
4364,4388,4386
4467,4477,4452
4477,4467,4493
4496,4481,4468
4472,4481,4497
4249,4211,4231
4302,4315,4284
4316,4302,4286
4330,4302,4316
4302,4330,4315
4427,4404,4419
4404,4427,4414
4390,4404,4414
4329,4340,4313
4340,4326,4313
4343,4330,4358
4315,4343,4329
4330,4343,4315
4431,4441,4419
4406,4431,4419
4332,4316,4304
4400,4386,4410
4386,4400,4376
4423,4400,4410
4474,4499,4485
4416,4465,4437
4507,4518,4532
4481,4507,4497
4518,4507,4496
4507,4481,4496
4549,4548,4565
4548,4549,4532
4558,4569,4553
4558,4575,4569
4544,4535,4553
4507,4522,4497
4522,4507,4532
4594,4581,4591
4602,4594,4591
4594,4602,4601
4594,4587,4581
4598,4594,4601
4587,4594,4598
4604,4598,4607
4477,4505,4492
4505,4477,4493
4536,4552,4547
4544,4552,4536
1762,1797,1719
1874,1797,1837
1797,1762,1837
1948,1908,1871
1908,1948,1986
1906,1984,1945
1946,1906,1869
1984,1906,1946
1755,1832,1791
1753,1790,1714
1676,1753,1714
1790,1830,1754
1792,1870,1833
1830,1792,1754
1792,1830,1870
1434,1361,1399
1472,1509,1432
1509,1472,1547
1306,1235,1268
1341,1306,1268
1235,1306,1272
1532,1569,1607
1569,1644,1607
1528,1491,1454
1491,1528,1567
1565,1489,1526
1489,1528,1454
1528,1489,1565
1566,1600,1527
1600,1564,1527
1678,1640,1604
1640,1566,1604
1600,1640,1676
1640,1600,1566
1577,1504,1541
1683,1762,1719
1529,1568,1604
1490,1566,1527
1566,1490,1529
1458,1418,1388
1341,1304,1379
1304,1341,1268
1564,1488,1527
1488,1564,1526
1063,1100,1133
1063,1027,994
1064,1134,1100
2486,2420,2493
2415,2494,2437
2415,2486,2494
2486,2415,2420
2493,2411,2441
2420,2411,2493
2533,2502,2470
2533,2512,2573
2512,2533,2470
2443,2512,2470
2443,2374,2414
2443,2414,2492
2512,2443,2492
2374,2296,2337
2331,2296,2374
2218,2296,2255
2296,2331,2255
2179,2217,2139
2217,2179,2255
2717,2781,2752
2781,2717,2754
2570,2605,2537
2605,2570,2639
2684,2639,2676
2684,2605,2639
2605,2684,2643
2742,2684,2676
2684,2742,2750
2709,2684,2750
2684,2709,2643
2609,2569,2624
2674,2609,2624
2570,2609,2639
2639,2609,2676
2609,2674,2676
2569,2609,2535
2609,2570,2535
2569,2511,2574
2511,2569,2535
1987,1949,1909
1949,2027,1989
2105,2027,2064
2027,1987,2064
1987,2027,1949
1984,2022,1945
2022,1984,2061
2022,1985,1945
1985,2022,2062
2067,2146,2108
2146,2067,2105
2027,2067,1989
2067,2027,2105
2267,2225,2312
2225,2260,2312
2225,2267,2187
2146,2225,2187
2225,2146,2182
2260,2225,2182
2534,2456,2503
2336,2260,2297
2260,2336,2312
2336,2394,2312
2336,2396,2394
2396,2372,2437
2372,2415,2437
2372,2336,2297
2336,2372,2396
1570,1532,1607
1570,1494,1532
1728,1688,1765
1688,1728,1650
2965,2903,2934
2965,2967,3027
2967,2965,2934
2840,2903,2854
2354,2350,2284
2344,2381,2424
2381,2344,2303
2230,2305,2268
1389,1464,1426
1198,1127,1164
1198,1236,1273
1236,1198,1164
1308,1351,1267
1351,1308,1389
1310,1349,1387
1349,1423,1387
1313,1349,1273
1349,1310,1273
1548,1512,1473
1512,1548,1586
1461,1535,1498
1615,1652,1694
1692,1651,1729
1613,1576,1651
1692,1613,1651
1613,1692,1652
1576,1613,1538
1576,1612,1651
1689,1612,1650
1612,1689,1651
1879,1841,1803
2110,2071,2032
2071,2110,2149
2421,2458,2499
2458,2538,2499
2538,2458,2498
2458,2421,2380
2419,2458,2380
2458,2419,2498
2496,2461,2535
2461,2511,2535
2457,2419,2378
2419,2457,2498
2498,2457,2537
2457,2496,2537
2339,2419,2380
2378,2339,2301
2419,2339,2378
2070,2109,2147
2148,2109,2069
2264,2340,2301
2340,2264,2304
2185,2226,2149
2110,2185,2149
2185,2110,2147
666,697,729
730,697,667
727,694,664
695,727,664
790,759,823
727,759,694
600,633,664
600,572,633
599,663,631
758,790,822
1026,1062,1098
1062,1132,1098
825,792,859
761,792,728
395,346,373
346,395,370
341,319,370
319,272,297
97,88,61
51,83,61
83,97,61
368,318,340
367,339,392
568,597,537
398,425,373
425,395,373
395,425,450
270,223,246
223,270,247
296,273,247
270,296,247
343,368,396
368,343,318
513,483,456
484,513,456
541,513,484
572,513,541
394,366,338
366,314,338
366,339,314
339,366,392
1168,1129,1096
1203,1129,1168
1129,1059,1096
1059,1129,1095
1240,1203,1278
1240,1315,1276
1315,1240,1278
1459,1420,1383
1459,1383,1419
1494,1459,1419
1420,1459,1495
1345,1420,1384
1314,1345,1384
1420,1345,1383
1345,1309,1383
507,565,534
565,507,535
596,628,566
536,596,566
756,787,722
725,757,692
757,723,692
854,886,819
853,886,920
886,853,819
886,954,920
954,886,921
886,854,921
786,818,754
720,786,754
786,720,755
818,786,853
853,786,819
786,755,819
720,690,755
755,690,722
628,690,658
690,720,658
597,661,629
723,661,692
597,567,537
567,597,629
596,567,629
567,596,536
508,566,535
508,536,566
857,889,822
889,856,822
1024,1059,989
1059,1024,1096
1024,1060,1096
1060,990,1025
1024,990,1060
1277,1241,1309
1345,1277,1309
1277,1314,1242
1277,1345,1314
1097,1131,1170
1097,1060,1025
991,957,1026
1061,1026,1098
1131,1061,1098
1061,991,1026
1097,1061,1131
1061,1097,1025
991,1061,1025
1169,1131,1098
1132,1169,1098
1204,1237,1274
1131,1204,1170
1204,1169,1237
1169,1204,1131
1241,1204,1274
1204,1241,1170
386,442,414
260,239,286
214,260,237
239,260,214
979,944,1013
979,1014,945
979,1050,1014
1050,979,1013
972,914,992
1042,972,992
944,972,1013
972,1042,1013
893,852,914
972,893,914
893,972,944
1394,1319,1354
1470,1394,1430
1210,1286,1250
1286,1210,1247
1362,1436,1402
1512,1436,1473
1436,1398,1473
1398,1436,1362
1216,1175,1250
1216,1255,1184
1142,1184,1113
1175,1142,1094
1142,1216,1184
1216,1142,1175
1070,1142,1113
1142,1070,1094
1175,1125,1210
1125,1175,1094
1191,1227,1265
1227,1191,1155
1184,1227,1155
1255,1227,1184
1255,1289,1329
1289,1368,1329
1289,1216,1250
1216,1289,1255
709,721,660
773,709,724
773,784,721
709,773,721
651,715,684
948,1016,982
911,948,982
1018,1053,1094
1125,1053,1088
1053,1125,1094
981,947,912
981,1018,947
981,1053,1018
1352,1311,1390
1316,1352,1392
1352,1316,1270
1311,1352,1270
1352,1390,1427
1392,1352,1427
1229,1195,1267
1311,1229,1267
1229,1311,1270
919,987,952
656,594,627
689,656,627
719,656,689
312,262,288
336,312,364
262,312,286
312,336,286
845,880,913
880,845,813
984,949,915
949,880,915
880,949,913
2084,2125,2039
2125,2162,2195
2084,2162,2125
1725,1661,1690
1661,1622,1690
1661,1725,1706
1436,1474,1402
1474,1436,1512
1300,1338,1265
1227,1300,1265
1300,1255,1329
1300,1227,1255
1265,1301,1228
1338,1301,1265
2037,2077,1998
1960,1884,1920
1843,1919,1881
2075,2113,2153
1731,1693,1658
1693,1731,1767
1618,1654,1584
1654,1618,1693
1687,1721,1655
1757,1721,1795
1721,1690,1655
1721,1757,1690
1654,1724,1687
1724,1693,1767
1724,1654,1693
1770,1733,1694
1809,1733,1770
1505,1468,1427
1771,1734,1810
2194,2271,2234
2233,2194,2155
2194,2233,2271
1279,1316,1354
1319,1279,1354
1158,1197,1121
2812,2885,2844
2551,2622,2588
2761,2694,2725
2694,2761,2724
2658,2694,2622
2694,2658,2725
2831,2796,2767
2792,2827,2859
2826,2792,2859
2554,2592,2626
2627,2592,2555
2592,2519,2555
2519,2592,2554
2591,2554,2626
2552,2591,2625
2554,2591,2518
2591,2552,2518
1825,1863,1902
1863,1938,1902
1938,1979,1902
1938,2016,1979
2252,2211,2292
2329,2252,2292
2250,2210,2289
2289,2251,2328
2210,2251,2289
2099,2100,2176
2041,2099,2137
1826,1904,1855
2672,2657,2604
2914,2945,2978
2783,2722,2760
2783,2848,2817
2692,2719,2655
2693,2757,2723
2719,2757,2693
2223,2257,2176
2257,2213,2176
2257,2293,2213
2257,2223,2299
2527,2449,2485
2527,2484,2449
2369,2408,2328
2408,2369,2449
2449,2409,2485
2369,2409,2449
2409,2369,2329
2211,2254,2292
2254,2330,2292
2254,2291,2330
2330,2371,2410
2452,2371,2412
2371,2452,2410
2291,2371,2330
2794,2857,2830
2772,2736,2799
2736,2772,2705
2796,2862,2829
2862,2796,2831
2897,2832,2865
2832,2897,2863
2923,2957,2986
2954,2923,2986
2923,2899,2957
2897,2923,2954
2899,2923,2865
2923,2897,2865
2857,2890,2830
2890,2864,2830
2864,2890,2920
3618,3548,3581
3548,3512,3581
3548,3477,3512
3477,3514,3443
3477,3548,3514
2742,2809,2750
2803,2809,2742
2809,2803,2869
2873,2809,2869
2841,2809,2873
3000,3066,3030
2968,3000,2937
2967,3000,3030
3000,2967,2937
3038,3093,3029
2975,3038,3029
3038,3042,3100
3093,3038,3100
3042,3038,2996
3038,2975,2996
3297,3368,3330
3256,3297,3330
3405,3368,3443
3368,3405,3330
3514,3478,3443
3478,3405,3443
3405,3478,3441
3152,3093,3100
3190,3152,3100
3097,3159,3100
3159,3190,3100
3224,3256,3187
3152,3224,3187
3224,3152,3190
3224,3190,3259
3297,3224,3259
3224,3297,3256
3158,3194,3198
3158,3159,3097
3159,3158,3198
2940,2907,2877
2907,2940,2971
2940,3002,2971
3002,2940,2972
2780,2815,2751
2716,2780,2751
2780,2716,2752
2936,2873,2933
2975,2936,2933
2936,2975,2969
2377,2455,2414
2377,2298,2338
2377,2414,2337
2298,2377,2337
2416,2338,2379
2455,2416,2497
2416,2377,2338
2377,2416,2455
2459,2416,2379
2416,2459,2497
2145,2183,2106
2183,2143,2106
2143,2183,2221
2221,2183,2261
1990,2028,1950
2028,1988,1950
2068,2145,2106
2028,2068,2106
2068,2028,1990
2145,2068,2107
1913,1990,1950
1913,1874,1837
1874,1913,1950
1913,1952,1990
1774,1811,1735
1585,1509,1547
3156,3222,3188
3125,3156,3188
3091,3156,3125
3156,3091,3124
3096,3041,3099
3089,3062,3122
3092,3062,3028
3062,3092,3122
3041,3034,3099
3034,3089,3099
3034,3041,2995
2970,3034,2995
2998,2964,3028
3062,2998,3028
1806,1773,1848
1811,1773,1735
1773,1811,1848
2532,2606,2567
2606,2623,2567
2606,2532,2571
2641,2606,2571
2623,2606,2673
2539,2607,2571
2607,2641,2571
2607,2539,2575
2607,2575,2649
2683,2607,2649
2641,2607,2683
2673,2675,2737
2675,2641,2683
